channel names:							
001_-290_290_50 3 - Brücke (V/V) - R0__PXI1Slot2_ai0	001_-290_290_50 3 - Brücke (V/V) - R1__PXI1Slot2_ai1	001_-290_290_50 3 - Brücke (V/V) - R2__PXI1Slot2_ai2	001_-290_290_50 3 - Brücke (V/V) - R3__PXI1Slot2_ai3	001_-290_290_50 3 - Brücke (V/V) - R4__PXI1Slot2_ai4	001_-290_290_50 3 - Brücke (V/V) - R5__PXI1Slot2_ai5	001_-290_290_50 3 - Brücke (V/V) - R6__PXI1Slot2_ai6	001_-290_290_50 3 - Brücke (V/V) - R7__PXI1Slot2_ai7
start times:							
23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154
dt:							
0,020000							
data:							
2,892112E-1	7,304585E-3	-7,569492E-1	3,234211E-1	-2,485526E-1	-5,135501E-1	-7,934811E-2	-1,178654E-1
2,892232E-1	7,256901E-3	-7,569611E-1	3,230635E-1	-2,484334E-1	-5,136097E-1	-7,928851E-2	-1,178892E-1
2,891516E-1	7,280743E-3	-7,568538E-1	3,226820E-1	-2,482784E-1	-5,138839E-1	-7,944348E-2	-1,178177E-1
2,892351E-1	7,221138E-3	-7,569373E-1	3,227893E-1	-2,484334E-1	-5,138600E-1	-7,940772E-2	-1,178654E-1
2,891636E-1	7,090008E-3	-7,569611E-1	3,228251E-1	-2,485168E-1	-5,138004E-1	-7,943156E-2	-1,180442E-1
2,889609E-1	6,994641E-3	-7,568300E-1	3,229562E-1	-2,483619E-1	-5,138839E-1	-7,951500E-2	-1,180680E-1
2,890563E-1	7,006562E-3	-7,569015E-1	3,230635E-1	-2,483738E-1	-5,137647E-1	-7,947924E-2	-1,179727E-1
2,891874E-1	7,113850E-3	-7,568061E-1	3,230516E-1	-2,484096E-1	-5,137051E-1	-7,943156E-2	-1,178654E-1
2,891874E-1	7,090008E-3	-7,568300E-1	3,230277E-1	-2,483857E-1	-5,136932E-1	-7,938387E-2	-1,179727E-1
2,890920E-1	7,006562E-3	-7,568300E-1	3,229205E-1	-2,483619E-1	-5,136574E-1	-7,947924E-2	-1,179488E-1
2,890324E-1	7,066166E-3	-7,567346E-1	3,227893E-1	-2,486122E-1	-5,137170E-1	-7,955077E-2	-1,181038E-1
2,891159E-1	7,066166E-3	-7,565796E-1	3,228012E-1	-2,485645E-1	-5,137766E-1	-7,961037E-2	-1,181276E-1
2,891874E-1	7,197297E-3	-7,566393E-1	3,229562E-1	-2,484215E-1	-5,137051E-1	-7,949116E-2	-1,178535E-1
2,892589E-1	7,173455E-3	-7,566869E-1	3,231470E-1	-2,485645E-1	-5,135620E-1	-7,969382E-2	-1,178058E-1
2,891040E-1	7,113850E-3	-7,566512E-1	3,230158E-1	-2,486003E-1	-5,136097E-1	-7,957461E-2	-1,178892E-1
2,889728E-1	6,946957E-3	-7,566512E-1	3,228370E-1	-2,484453E-1	-5,138004E-1	-7,938387E-2	-1,179727E-1
2,890324E-1	7,006562E-3	-7,567823E-1	3,225986E-1	-2,485168E-1	-5,138720E-1	-7,950308E-2	-1,180919E-1
2,890920E-1	7,101929E-3	-7,566989E-1	3,228608E-1	-2,484215E-1	-5,137528E-1	-7,947924E-2	-1,179488E-1
2,892828E-1	7,149613E-3	-7,566393E-1	3,232185E-1	-2,482427E-1	-5,136693E-1	-7,927659E-2	-1,179250E-1
2,892112E-1	7,113850E-3	-7,567942E-1	3,232066E-1	-2,484692E-1	-5,136097E-1	-7,932427E-2	-1,179488E-1
2,890682E-1	7,078087E-3	-7,567704E-1	3,231231E-1	-2,484334E-1	-5,137170E-1	-7,949116E-2	-1,180084E-1
2,890682E-1	6,994641E-3	-7,567465E-1	3,228489E-1	-2,483738E-1	-5,138243E-1	-7,946732E-2	-1,180561E-1
2,891040E-1	7,090008E-3	-7,566869E-1	3,227059E-1	-2,481115E-1	-5,139197E-1	-7,963421E-2	-1,179727E-1
2,891278E-1	7,078087E-3	-7,567465E-1	3,229324E-1	-2,481831E-1	-5,137051E-1	-7,965806E-2	-1,179250E-1
2,890682E-1	7,161534E-3	-7,566631E-1	3,232185E-1	-2,485049E-1	-5,135501E-1	-7,972958E-2	-1,179011E-1
2,891159E-1	7,233059E-3	-7,565558E-1	3,232900E-1	-2,486957E-1	-5,134309E-1	-7,939579E-2	-1,178058E-1
2,890563E-1	7,125771E-3	-7,566512E-1	3,229443E-1	-2,487314E-1	-5,136216E-1	-7,933619E-2	-1,179011E-1
2,891040E-1	7,161534E-3	-7,567108E-1	3,225986E-1	-2,486837E-1	-5,139077E-1	-7,946732E-2	-1,180204E-1
2,890444E-1	7,268822E-3	-7,566869E-1	3,225271E-1	-2,486837E-1	-5,139316E-1	-7,958653E-2	-1,181396E-1
2,890324E-1	7,304585E-3	-7,566750E-1	3,226940E-1	-2,486957E-1	-5,138958E-1	-7,992032E-2	-1,181276E-1
2,890682E-1	7,304585E-3	-7,566750E-1	3,228966E-1	-2,488029E-1	-5,137885E-1	-7,956269E-2	-1,178535E-1
2,890920E-1	7,256901E-3	-7,567704E-1	3,229205E-1	-2,486241E-1	-5,137766E-1	-7,927659E-2	-1,179011E-1
2,890086E-1	7,185376E-3	-7,567346E-1	3,229085E-1	-2,484692E-1	-5,138720E-1	-7,945540E-2	-1,179488E-1
2,889490E-1	7,197297E-3	-7,566393E-1	3,225628E-1	-2,484811E-1	-5,140508E-1	-7,961037E-2	-1,180442E-1
2,890444E-1	7,125771E-3	-7,566989E-1	3,225032E-1	-2,484453E-1	-5,139912E-1	-7,971766E-2	-1,180204E-1
2,890682E-1	7,149613E-3	-7,566750E-1	3,227536E-1	-2,485288E-1	-5,139197E-1	-7,955077E-2	-1,178892E-1
2,889848E-1	7,090008E-3	-7,566512E-1	3,229205E-1	-2,484930E-1	-5,138124E-1	-7,928851E-2	-1,178535E-1
2,889251E-1	7,197297E-3	-7,565558E-1	3,229562E-1	-2,483619E-1	-5,138720E-1	-7,932427E-2	-1,178058E-1
2,889967E-1	7,137692E-3	-7,565916E-1	3,229920E-1	-2,480519E-1	-5,138600E-1	-7,937195E-2	-1,178177E-1
2,890920E-1	7,125771E-3	-7,565916E-1	3,230635E-1	-2,482665E-1	-5,139197E-1	-7,945540E-2	-1,178177E-1
2,890444E-1	7,054245E-3	-7,564843E-1	3,230158E-1	-2,481711E-1	-5,138243E-1	-7,957461E-2	-1,177819E-1
2,889251E-1	7,030404E-3	-7,565439E-1	3,231708E-1	-2,482665E-1	-5,137289E-1	-7,930043E-2	-1,177343E-1
2,889967E-1	7,137692E-3	-7,565916E-1	3,231589E-1	-2,485288E-1	-5,137051E-1	-7,915738E-2	-1,177819E-1
2,889848E-1	7,090008E-3	-7,565320E-1	3,232423E-1	-2,485407E-1	-5,136455E-1	-7,932427E-2	-1,177700E-1
2,890086E-1	7,137692E-3	-7,565796E-1	3,231827E-1	-2,484572E-1	-5,137408E-1	-7,940772E-2	-1,178177E-1
2,890444E-1	7,113850E-3	-7,565677E-1	3,229920E-1	-2,484453E-1	-5,137885E-1	-7,946732E-2	-1,177462E-1
2,891040E-1	7,149613E-3	-7,565081E-1	3,231112E-1	-2,486003E-1	-5,137051E-1	-7,930043E-2	-1,177700E-1
2,890205E-1	7,137692E-3	-7,565677E-1	3,231946E-1	-2,486122E-1	-5,137289E-1	-7,937195E-2	-1,176508E-1
2,891040E-1	7,197297E-3	-7,565796E-1	3,230873E-1	-2,483976E-1	-5,137289E-1	-7,951500E-2	-1,176866E-1
2,890444E-1	7,173455E-3	-7,564724E-1	3,228370E-1	-2,485288E-1	-5,137408E-1	-7,972958E-2	-1,179011E-1
2,889251E-1	7,221138E-3	-7,564962E-1	3,227536E-1	-2,481235E-1	-5,138720E-1	-7,956269E-2	-1,179011E-1
2,889609E-1	7,268822E-3	-7,565439E-1	3,226820E-1	-2,480996E-1	-5,138004E-1	-7,933619E-2	-1,177700E-1
2,891397E-1	7,316506E-3	-7,565558E-1	3,228847E-1	-2,482427E-1	-5,137408E-1	-7,934811E-2	-1,178058E-1
2,892589E-1	7,364190E-3	-7,566631E-1	3,232781E-1	-2,483380E-1	-5,136097E-1	-7,943156E-2	-1,177343E-1
2,891040E-1	7,304585E-3	-7,566154E-1	3,233019E-1	-2,484334E-1	-5,135978E-1	-7,946732E-2	-1,177819E-1
2,890563E-1	7,233059E-3	-7,566154E-1	3,230993E-1	-2,485526E-1	-5,136693E-1	-7,951500E-2	-1,177700E-1
2,890801E-1	7,173455E-3	-7,566035E-1	3,228728E-1	-2,481711E-1	-5,138243E-1	-7,969382E-2	-1,177700E-1
2,891755E-1	7,185376E-3	-7,566869E-1	3,227893E-1	-2,482307E-1	-5,138720E-1	-7,982495E-2	-1,177939E-1
2,890801E-1	7,268822E-3	-7,565558E-1	3,228728E-1	-2,481831E-1	-5,138243E-1	-7,970574E-2	-1,178296E-1
2,890563E-1	7,209218E-3	-7,564008E-1	3,229681E-1	-2,482069E-1	-5,138124E-1	-7,943156E-2	-1,177462E-1
2,890444E-1	7,173455E-3	-7,565081E-1	3,228847E-1	-2,485884E-1	-5,137289E-1	-7,964613E-2	-1,177700E-1
2,891755E-1	7,173455E-3	-7,564485E-1	3,227774E-1	-2,485884E-1	-5,137885E-1	-7,962229E-2	-1,177104E-1
2,891397E-1	7,173455E-3	-7,565320E-1	3,227536E-1	-2,486003E-1	-5,138124E-1	-7,962229E-2	-1,177700E-1
2,891040E-1	7,078087E-3	-7,565320E-1	3,228370E-1	-2,486718E-1	-5,137885E-1	-7,969382E-2	-1,177700E-1
2,891159E-1	7,137692E-3	-7,565200E-1	3,227178E-1	-2,486241E-1	-5,138481E-1	-7,958653E-2	-1,177581E-1
2,891159E-1	7,137692E-3	-7,565320E-1	3,228728E-1	-2,483261E-1	-5,138362E-1	-7,956269E-2	-1,176866E-1
2,891397E-1	7,101929E-3	-7,565081E-1	3,229205E-1	-2,483500E-1	-5,136693E-1	-7,955077E-2	-1,176985E-1
2,890086E-1	7,090008E-3	-7,566035E-1	3,229801E-1	-2,482069E-1	-5,137647E-1	-7,971766E-2	-1,177700E-1
2,891516E-1	7,173455E-3	-7,566631E-1	3,228966E-1	-2,479804E-1	-5,137289E-1	-7,966998E-2	-1,175793E-1
2,891516E-1	7,078087E-3	-7,565677E-1	3,229681E-1	-2,480400E-1	-5,136455E-1	-7,944348E-2	-1,176627E-1
2,890324E-1	7,018483E-3	-7,565916E-1	3,231589E-1	-2,478731E-1	-5,136693E-1	-7,953885E-2	-1,177819E-1
2,891516E-1	7,137692E-3	-7,565916E-1	3,233138E-1	-2,480519E-1	-5,135382E-1	-7,952693E-2	-1,177581E-1
2,891397E-1	7,244980E-3	-7,565439E-1	3,233734E-1	-2,482784E-1	-5,134905E-1	-7,957461E-2	-1,177343E-1
2,890801E-1	7,066166E-3	-7,564962E-1	3,230516E-1	-2,481354E-1	-5,135978E-1	-7,952693E-2	-1,176627E-1
2,890682E-1	7,090008E-3	-7,565439E-1	3,228370E-1	-2,483380E-1	-5,137408E-1	-7,953885E-2	-1,176508E-1
2,890920E-1	7,018483E-3	-7,565200E-1	3,226940E-1	-2,483380E-1	-5,138124E-1	-7,978919E-2	-1,179131E-1
2,889967E-1	7,149613E-3	-7,564247E-1	3,225867E-1	-2,485049E-1	-5,137408E-1	-7,983687E-2	-1,179965E-1
2,889967E-1	7,244980E-3	-7,564247E-1	3,227655E-1	-2,483976E-1	-5,137289E-1	-7,955077E-2	-1,177819E-1
2,891278E-1	7,173455E-3	-7,564724E-1	3,229205E-1	-2,484453E-1	-5,135620E-1	-7,937195E-2	-1,177104E-1
2,891516E-1	7,149613E-3	-7,564247E-1	3,229562E-1	-2,485884E-1	-5,135143E-1	-7,957461E-2	-1,176508E-1
2,891040E-1	7,221138E-3	-7,563889E-1	3,229681E-1	-2,483142E-1	-5,136335E-1	-7,958653E-2	-1,176866E-1
2,891040E-1	6,958878E-3	-7,563293E-1	3,227893E-1	-2,484453E-1	-5,137289E-1	-7,955077E-2	-1,177343E-1
2,889848E-1	6,994641E-3	-7,563770E-1	3,224675E-1	-2,483857E-1	-5,137885E-1	-7,958653E-2	-1,177462E-1
2,889728E-1	7,018483E-3	-7,562578E-1	3,224794E-1	-2,481473E-1	-5,137885E-1	-7,951500E-2	-1,177104E-1
2,889728E-1	7,054245E-3	-7,562816E-1	3,227297E-1	-2,482427E-1	-5,137647E-1	-7,952693E-2	-1,176985E-1
2,890563E-1	7,078087E-3	-7,562816E-1	3,227536E-1	-2,482307E-1	-5,136812E-1	-7,941964E-2	-1,176985E-1
2,890324E-1	7,221138E-3	-7,563889E-1	3,229681E-1	-2,482903E-1	-5,137170E-1	-7,943156E-2	-1,177104E-1
2,889967E-1	7,316506E-3	-7,563055E-1	3,228728E-1	-2,483023E-1	-5,137170E-1	-7,957461E-2	-1,177343E-1
2,890205E-1	7,185376E-3	-7,563174E-1	3,226820E-1	-2,482784E-1	-5,138600E-1	-7,970574E-2	-1,176746E-1
2,890801E-1	7,101929E-3	-7,563293E-1	3,225867E-1	-2,483380E-1	-5,138839E-1	-7,953885E-2	-1,178177E-1
2,890682E-1	7,197297E-3	-7,563174E-1	3,228132E-1	-2,485168E-1	-5,136812E-1	-7,933619E-2	-1,178415E-1
2,890563E-1	7,066166E-3	-7,563293E-1	3,230277E-1	-2,484811E-1	-5,136812E-1	-7,941964E-2	-1,177343E-1
2,890920E-1	7,149613E-3	-7,563412E-1	3,230635E-1	-2,486241E-1	-5,135859E-1	-7,940772E-2	-1,176746E-1
2,891159E-1	7,042325E-3	-7,562816E-1	3,228728E-1	-2,485168E-1	-5,137170E-1	-7,930043E-2	-1,177462E-1
2,890205E-1	6,970799E-3	-7,563293E-1	3,225390E-1	-2,482069E-1	-5,138481E-1	-7,937195E-2	-1,177581E-1
2,890205E-1	7,030404E-3	-7,563293E-1	3,225151E-1	-2,482188E-1	-5,139077E-1	-7,962229E-2	-1,178058E-1
2,891397E-1	7,066166E-3	-7,563055E-1	3,227059E-1	-2,483142E-1	-5,137408E-1	-7,957461E-2	-1,176866E-1
2,892351E-1	7,280743E-3	-7,563174E-1	3,230158E-1	-2,483380E-1	-5,134905E-1	-7,950308E-2	-1,175674E-1
2,892589E-1	7,244980E-3	-7,562459E-1	3,234211E-1	-2,485049E-1	-5,135620E-1	-7,937195E-2	-1,175912E-1
