channel names:							
022_290_232_50 1 - Brücke (V/V) - R0__PXI1Slot2_ai0	022_290_232_50 1 - Brücke (V/V) - R1__PXI1Slot2_ai1	022_290_232_50 1 - Brücke (V/V) - R2__PXI1Slot2_ai2	022_290_232_50 1 - Brücke (V/V) - R3__PXI1Slot2_ai3	022_290_232_50 1 - Brücke (V/V) - R4__PXI1Slot2_ai4	022_290_232_50 1 - Brücke (V/V) - R5__PXI1Slot2_ai5	022_290_232_50 1 - Brücke (V/V) - R6__PXI1Slot2_ai6	022_290_232_50 1 - Brücke (V/V) - R7__PXI1Slot2_ai7
start times:							
23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185
dt:							
0,020000							
data:							
2,969122E-1	1,800958E-2	-7,285297E-1	2,344552E-1	-5,615247E-1	-4,328812E-1	-5,424263E-2	-9,843427E-2
2,968645E-1	1,785461E-2	-7,284343E-1	2,342764E-1	-5,615843E-1	-4,329765E-1	-5,436184E-2	-9,848195E-2
2,968406E-1	1,779500E-2	-7,285297E-1	2,345625E-1	-5,617512E-1	-4,329050E-1	-5,460026E-2	-9,833890E-2
2,968883E-1	1,798574E-2	-7,283270E-1	2,347413E-1	-5,619419E-1	-4,328097E-1	-5,460026E-2	-9,844619E-2
2,969122E-1	1,800958E-2	-7,283509E-1	2,348129E-1	-5,619538E-1	-4,327381E-1	-5,446913E-2	-9,830314E-2
2,968287E-1	1,802150E-2	-7,283867E-1	2,347533E-1	-5,618227E-1	-4,327262E-1	-5,445721E-2	-9,827930E-2
2,968645E-1	1,792613E-2	-7,282555E-1	2,345744E-1	-5,616677E-1	-4,328216E-1	-5,464795E-2	-9,819585E-2
2,968526E-1	1,785461E-2	-7,283390E-1	2,342168E-1	-5,615485E-1	-4,328335E-1	-5,481484E-2	-9,832698E-2
2,968287E-1	1,789037E-2	-7,283270E-1	2,340976E-1	-5,615128E-1	-4,328812E-1	-5,485060E-2	-9,827930E-2
2,967572E-1	1,785461E-2	-7,283509E-1	2,343003E-1	-5,614532E-1	-4,328693E-1	-5,462410E-2	-9,814817E-2
2,968406E-1	1,802150E-2	-7,284343E-1	2,343956E-1	-5,616439E-1	-4,328335E-1	-5,458834E-2	-9,812433E-2
2,968406E-1	1,800958E-2	-7,283867E-1	2,343360E-1	-5,616320E-1	-4,328573E-1	-5,460026E-2	-9,830314E-2
2,967214E-1	1,790229E-2	-7,283390E-1	2,342287E-1	-5,616796E-1	-4,329050E-1	-5,462410E-2	-9,832698E-2
2,966738E-1	1,778308E-2	-7,283390E-1	2,342287E-1	-5,617869E-1	-4,330719E-1	-5,463603E-2	-9,820777E-2
2,967691E-1	1,798574E-2	-7,283032E-1	2,343718E-1	-5,618942E-1	-4,330361E-1	-5,468371E-2	-9,823161E-2
2,968287E-1	1,808110E-2	-7,283390E-1	2,345506E-1	-5,618704E-1	-4,329169E-1	-5,476716E-2	-9,823161E-2
2,967691E-1	1,806918E-2	-7,283032E-1	2,347771E-1	-5,618227E-1	-4,329050E-1	-5,463603E-2	-9,817201E-2
2,967691E-1	1,802150E-2	-7,283509E-1	2,346460E-1	-5,617512E-1	-4,328335E-1	-5,449297E-2	-9,817201E-2
2,968049E-1	1,810495E-2	-7,282198E-1	2,344433E-1	-5,616558E-1	-4,329289E-1	-5,469563E-2	-9,817201E-2
2,967810E-1	1,793805E-2	-7,283628E-1	2,342883E-1	-5,616677E-1	-4,330361E-1	-5,479100E-2	-9,835082E-2
2,966976E-1	1,797382E-2	-7,283270E-1	2,343480E-1	-5,615247E-1	-4,330242E-1	-5,469563E-2	-9,836274E-2
2,967930E-1	1,804534E-2	-7,281006E-1	2,344076E-1	-5,614055E-1	-4,329408E-1	-5,479100E-2	-9,833890E-2
2,968049E-1	1,820031E-2	-7,282198E-1	2,344552E-1	-5,615962E-1	-4,330004E-1	-5,444529E-2	-9,843427E-2
2,967453E-1	1,814071E-2	-7,282674E-1	2,345387E-1	-5,614532E-1	-4,329765E-1	-5,462410E-2	-9,847003E-2
2,967453E-1	1,793805E-2	-7,283032E-1	2,344433E-1	-5,616200E-1	-4,330600E-1	-5,460026E-2	-9,839851E-2
2,967930E-1	1,802150E-2	-7,283032E-1	2,346460E-1	-5,614412E-1	-4,329765E-1	-5,454066E-2	-9,830314E-2
2,968645E-1	1,803342E-2	-7,282198E-1	2,347890E-1	-5,613339E-1	-4,328097E-1	-5,457642E-2	-9,831506E-2
2,969002E-1	1,818839E-2	-7,282436E-1	2,348486E-1	-5,614174E-1	-4,327381E-1	-5,431416E-2	-9,819585E-2
2,968526E-1	1,814071E-2	-7,281602E-1	2,347533E-1	-5,613578E-1	-4,328335E-1	-5,446913E-2	-9,805280E-2
2,968168E-1	1,809303E-2	-7,283151E-1	2,345268E-1	-5,614174E-1	-4,328931E-1	-5,462410E-2	-9,817201E-2
2,967691E-1	1,810495E-2	-7,283270E-1	2,343837E-1	-5,615604E-1	-4,329289E-1	-5,467179E-2	-9,819585E-2
2,968168E-1	1,814071E-2	-7,283032E-1	2,345268E-1	-5,614293E-1	-4,328454E-1	-5,476716E-2	-9,820777E-2
2,968287E-1	1,818839E-2	-7,282913E-1	2,345864E-1	-5,612743E-1	-4,327739E-1	-5,452874E-2	-9,820777E-2
2,968287E-1	1,821223E-2	-7,282198E-1	2,345625E-1	-5,613578E-1	-4,328216E-1	-5,442145E-2	-9,826738E-2
2,966738E-1	1,823608E-2	-7,282913E-1	2,343122E-1	-5,614174E-1	-4,329527E-1	-5,467179E-2	-9,824353E-2
2,966857E-1	1,810495E-2	-7,283628E-1	2,342168E-1	-5,613220E-1	-4,329765E-1	-5,464795E-2	-9,821969E-2
2,967334E-1	1,798574E-2	-7,282436E-1	2,343241E-1	-5,612386E-1	-4,329408E-1	-5,454066E-2	-9,821969E-2
2,968645E-1	1,809303E-2	-7,283986E-1	2,345506E-1	-5,612386E-1	-4,327143E-1	-5,448105E-2	-9,802896E-2
2,969956E-1	1,806918E-2	-7,282436E-1	2,347771E-1	-5,613935E-1	-4,326189E-1	-5,420687E-2	-9,804088E-2
2,967930E-1	1,821223E-2	-7,283151E-1	2,347771E-1	-5,614532E-1	-4,327739E-1	-5,423071E-2	-9,811240E-2
2,968049E-1	1,818839E-2	-7,282913E-1	2,345744E-1	-5,614532E-1	-4,327858E-1	-5,437376E-2	-9,824353E-2
2,967930E-1	1,814071E-2	-7,282794E-1	2,345983E-1	-5,615366E-1	-4,329527E-1	-5,433800E-2	-9,833890E-2
2,967810E-1	1,833144E-2	-7,282555E-1	2,347294E-1	-5,614293E-1	-4,328693E-1	-5,418303E-2	-9,817201E-2
2,968287E-1	1,822416E-2	-7,281363E-1	2,347771E-1	-5,614412E-1	-4,327381E-1	-5,418303E-2	-9,824353E-2
2,967095E-1	1,831952E-2	-7,281840E-1	2,346937E-1	-5,615128E-1	-4,328693E-1	-5,393269E-2	-9,814817E-2
2,967334E-1	1,812879E-2	-7,281244E-1	2,343480E-1	-5,613339E-1	-4,328335E-1	-5,420687E-2	-9,818393E-2
2,967691E-1	1,815263E-2	-7,282317E-1	2,342526E-1	-5,613459E-1	-4,330123E-1	-5,443337E-2	-9,821969E-2
2,967453E-1	1,821223E-2	-7,282078E-1	2,344791E-1	-5,611313E-1	-4,329289E-1	-5,452874E-2	-9,819585E-2
2,967691E-1	1,823608E-2	-7,280886E-1	2,346817E-1	-5,612028E-1	-4,327858E-1	-5,436184E-2	-9,812433E-2
2,968406E-1	1,839105E-2	-7,281602E-1	2,347771E-1	-5,615604E-1	-4,328097E-1	-5,405190E-2	-9,812433E-2
2,968645E-1	1,822416E-2	-7,279813E-1	2,346817E-1	-5,614889E-1	-4,327977E-1	-5,440953E-2	-9,811240E-2
2,968168E-1	1,822416E-2	-7,281363E-1	2,344672E-1	-5,616796E-1	-4,328573E-1	-5,446913E-2	-9,821969E-2
2,968168E-1	1,811687E-2	-7,281244E-1	2,344672E-1	-5,615604E-1	-4,329765E-1	-5,454066E-2	-9,820777E-2
2,967691E-1	1,820031E-2	-7,282078E-1	2,345625E-1	-5,616439E-1	-4,327977E-1	-5,446913E-2	-9,825546E-2
2,969122E-1	1,824800E-2	-7,282317E-1	2,346460E-1	-5,615604E-1	-4,327262E-1	-5,427840E-2	-9,821969E-2
2,967214E-1	1,814071E-2	-7,281721E-1	2,345983E-1	-5,616796E-1	-4,329050E-1	-5,452874E-2	-9,838659E-2
2,967095E-1	1,823608E-2	-7,282674E-1	2,345387E-1	-5,615485E-1	-4,329646E-1	-5,456450E-2	-9,832698E-2
2,968645E-1	1,830760E-2	-7,281959E-1	2,344672E-1	-5,615128E-1	-4,329527E-1	-5,454066E-2	-9,814817E-2
2,967930E-1	1,827184E-2	-7,281959E-1	2,345268E-1	-5,614412E-1	-4,329765E-1	-5,444529E-2	-9,812433E-2
2,967572E-1	1,827184E-2	-7,283509E-1	2,347533E-1	-5,614651E-1	-4,328216E-1	-5,425456E-2	-9,814817E-2
2,969479E-1	1,835529E-2	-7,282436E-1	2,348009E-1	-5,613101E-1	-4,326666E-1	-5,440953E-2	-9,801704E-2
2,968883E-1	1,835529E-2	-7,281959E-1	2,345864E-1	-5,612624E-1	-4,328216E-1	-5,432608E-2	-9,794551E-2
2,968645E-1	1,821223E-2	-7,282317E-1	2,343003E-1	-5,611909E-1	-4,328573E-1	-5,438569E-2	-9,795743E-2
2,967810E-1	1,806918E-2	-7,282794E-1	2,340499E-1	-5,610717E-1	-4,329289E-1	-5,450490E-2	-9,798127E-2
2,967453E-1	1,814071E-2	-7,283270E-1	2,343241E-1	-5,615008E-1	-4,328693E-1	-5,434992E-2	-9,806472E-2
2,970433E-1	1,828376E-2	-7,280886E-1	2,347056E-1	-5,615843E-1	-4,325712E-1	-5,427840E-2	-9,794551E-2
2,970433E-1	1,843873E-2	-7,281721E-1	2,348725E-1	-5,615366E-1	-4,326070E-1	-5,429032E-2	-9,788591E-2
2,969479E-1	1,834337E-2	-7,282674E-1	2,347771E-1	-5,614293E-1	-4,326547E-1	-5,420687E-2	-9,785014E-2
2,969599E-1	1,822416E-2	-7,281244E-1	2,345625E-1	-5,612743E-1	-4,328454E-1	-5,434992E-2	-9,805280E-2
2,968645E-1	1,817647E-2	-7,282674E-1	2,342168E-1	-5,612743E-1	-4,329289E-1	-5,421879E-2	-9,814817E-2
2,970791E-1	1,821223E-2	-7,281244E-1	2,343599E-1	-5,611432E-1	-4,327381E-1	-5,425456E-2	-9,793359E-2
2,972340E-1	1,831952E-2	-7,280409E-1	2,346221E-1	-5,609406E-1	-4,325474E-1	-5,411150E-2	-9,786206E-2
2,970791E-1	1,828376E-2	-7,280171E-1	2,345864E-1	-5,609763E-1	-4,325355E-1	-5,394461E-2	-9,793359E-2
2,970791E-1	1,818839E-2	-7,280052E-1	2,344791E-1	-5,609882E-1	-4,326666E-1	-5,417111E-2	-9,785014E-2
2,967691E-1	1,808110E-2	-7,283509E-1	2,341691E-1	-5,609644E-1	-4,329646E-1	-5,424263E-2	-9,799320E-2
2,966141E-1	1,799766E-2	-7,283390E-1	2,340261E-1	-5,610478E-1	-4,330481E-1	-5,431416E-2	-9,806472E-2
2,967334E-1	1,811687E-2	-7,282674E-1	2,343480E-1	-5,608213E-1	-4,329289E-1	-5,436184E-2	-9,813625E-2
2,970433E-1	1,823608E-2	-7,283151E-1	2,347294E-1	-5,607498E-1	-4,328097E-1	-5,408766E-2	-9,800512E-2
2,971267E-1	1,822416E-2	-7,282198E-1	2,347771E-1	-5,611194E-1	-4,327262E-1	-5,411150E-2	-9,798127E-2
2,972221E-1	1,835529E-2	-7,281721E-1	2,347056E-1	-5,608571E-1	-4,326308E-1	-5,418303E-2	-9,792167E-2
2,971029E-1	1,825992E-2	-7,283628E-1	2,344791E-1	-5,609644E-1	-4,328097E-1	-5,424263E-2	-9,806472E-2
2,972340E-1	1,829568E-2	-7,282674E-1	2,345148E-1	-5,609644E-1	-4,327262E-1	-5,427840E-2	-9,802896E-2
2,973890E-1	1,840297E-2	-7,281006E-1	2,344672E-1	-5,608571E-1	-4,326308E-1	-5,426648E-2	-9,794551E-2
2,969122E-1	1,827184E-2	-7,282794E-1	2,343360E-1	-5,611551E-1	-4,327858E-1	-5,411150E-2	-9,807664E-2
2,968764E-1	1,827184E-2	-7,282794E-1	2,343241E-1	-5,611194E-1	-4,328573E-1	-5,400422E-2	-9,796935E-2
2,969479E-1	1,817647E-2	-7,282317E-1	2,341811E-1	-5,612505E-1	-4,328573E-1	-5,415919E-2	-9,811240E-2
2,969599E-1	1,820031E-2	-7,282078E-1	2,342407E-1	-5,609763E-1	-4,328573E-1	-5,413535E-2	-9,805280E-2
2,970552E-1	1,818839E-2	-7,281363E-1	2,345029E-1	-5,609882E-1	-4,328097E-1	-5,403998E-2	-9,793359E-2
2,971625E-1	1,841489E-2	-7,281602E-1	2,348009E-1	-5,607856E-1	-4,326785E-1	-5,396845E-2	-9,785014E-2
2,972221E-1	1,830760E-2	-7,282078E-1	2,349559E-1	-5,608094E-1	-4,326189E-1	-5,389693E-2	-9,793359E-2
2,971148E-1	1,827184E-2	-7,283151E-1	2,350036E-1	-5,610002E-1	-4,326547E-1	-5,375388E-2	-9,790975E-2
2,971029E-1	1,817647E-2	-7,281840E-1	2,347056E-1	-5,609048E-1	-4,327858E-1	-5,420687E-2	-9,794551E-2
2,971029E-1	1,808110E-2	-7,282436E-1	2,345506E-1	-5,609644E-1	-4,327500E-1	-5,412343E-2	-9,790975E-2
2,972340E-1	1,825992E-2	-7,281363E-1	2,347294E-1	-5,609406E-1	-4,327143E-1	-5,402806E-2	-9,785014E-2
2,972817E-1	1,827184E-2	-7,280409E-1	2,349559E-1	-5,610598E-1	-4,325593E-1	-5,402806E-2	-9,774286E-2
2,972936E-1	1,836721E-2	-7,279575E-1	2,350274E-1	-5,609525E-1	-4,324401E-1	-5,412343E-2	-9,768325E-2
2,974009E-1	1,833144E-2	-7,279694E-1	2,349440E-1	-5,609167E-1	-4,324163E-1	-5,419495E-2	-9,786206E-2
2,973175E-1	1,835529E-2	-7,280529E-1	2,347175E-1	-5,609882E-1	-4,324639E-1	-5,405190E-2	-9,779054E-2
2,973175E-1	1,831952E-2	-7,278502E-1	2,345029E-1	-5,608213E-1	-4,324997E-1	-5,424263E-2	-9,786206E-2
2,973652E-1	1,831952E-2	-7,280171E-1	2,344552E-1	-5,609286E-1	-4,325832E-1	-5,402806E-2	-9,789783E-2
2,971625E-1	1,823608E-2	-7,280290E-1	2,344791E-1	-5,608690E-1	-4,326308E-1	-5,394461E-2	-9,780246E-2
2,972221E-1	1,818839E-2	-7,279575E-1	2,345506E-1	-5,610002E-1	-4,326666E-1	-5,403998E-2	-9,781438E-2
2,971983E-1	1,829568E-2	-7,279813E-1	2,346341E-1	-5,608809E-1	-4,325712E-1	-5,409958E-2	-9,771901E-2
2,971387E-1	1,834337E-2	-7,279575E-1	2,345983E-1	-5,609048E-1	-4,327024E-1	-5,412343E-2	-9,777862E-2
2,970552E-1	1,829568E-2	-7,280409E-1	2,343360E-1	-5,610598E-1	-4,327500E-1	-5,395653E-2	-9,774286E-2
2,970433E-1	1,829568E-2	-7,280171E-1	2,343003E-1	-5,609644E-1	-4,327977E-1	-5,406382E-2	-9,775478E-2
2,970791E-1	1,821223E-2	-7,282078E-1	2,344195E-1	-5,610478E-1	-4,328812E-1	-5,401614E-2	-9,782630E-2
2,970314E-1	1,834337E-2	-7,281363E-1	2,345387E-1	-5,610359E-1	-4,327143E-1	-5,414727E-2	-9,782630E-2
2,971029E-1	1,834337E-2	-7,279933E-1	2,346937E-1	-5,608571E-1	-4,326547E-1	-5,423071E-2	-9,779054E-2
2,970671E-1	1,839105E-2	-7,281840E-1	2,348248E-1	-5,607617E-1	-4,326785E-1	-5,386117E-2	-9,774286E-2
2,970552E-1	1,841489E-2	-7,282674E-1	2,347175E-1	-5,606544E-1	-4,327262E-1	-5,394461E-2	-9,768325E-2
2,969241E-1	1,831952E-2	-7,281959E-1	2,346937E-1	-5,607379E-1	-4,328335E-1	-5,399230E-2	-9,779054E-2
2,968645E-1	1,820031E-2	-7,282794E-1	2,346102E-1	-5,607379E-1	-4,327620E-1	-5,407574E-2	-9,792167E-2
2,969002E-1	1,824800E-2	-7,281959E-1	2,346221E-1	-5,609048E-1	-4,328097E-1	-5,413535E-2	-9,777862E-2
2,968883E-1	1,828376E-2	-7,281125E-1	2,345983E-1	-5,607975E-1	-4,327262E-1	-5,403998E-2	-9,763557E-2
2,967572E-1	1,821223E-2	-7,281482E-1	2,346579E-1	-5,609644E-1	-4,327381E-1	-5,401614E-2	-9,783822E-2
2,966380E-1	1,816455E-2	-7,281363E-1	2,346102E-1	-5,610359E-1	-4,327024E-1	-5,420687E-2	-9,779054E-2
2,967453E-1	1,812879E-2	-7,282078E-1	2,345268E-1	-5,609048E-1	-4,327858E-1	-5,420687E-2	-9,794551E-2
2,967453E-1	1,817647E-2	-7,282555E-1	2,344791E-1	-5,608690E-1	-4,327381E-1	-5,413535E-2	-9,790975E-2
2,967930E-1	1,823608E-2	-7,280409E-1	2,347056E-1	-5,606783E-1	-4,327143E-1	-5,414727E-2	-9,783822E-2
2,968287E-1	1,831952E-2	-7,280648E-1	2,348009E-1	-5,606783E-1	-4,326308E-1	-5,390885E-2	-9,783822E-2
2,969479E-1	1,848642E-2	-7,281363E-1	2,347533E-1	-5,605829E-1	-4,325951E-1	-5,387309E-2	-9,774286E-2
2,970314E-1	1,837913E-2	-7,280052E-1	2,346460E-1	-5,605233E-1	-4,326428E-1	-5,415919E-2	-9,773093E-2
2,968645E-1	1,837913E-2	-7,279694E-1	2,344195E-1	-5,604756E-1	-4,326666E-1	-5,390885E-2	-9,786206E-2
2,969718E-1	1,828376E-2	-7,280409E-1	2,345029E-1	-5,604280E-1	-4,326666E-1	-5,387309E-2	-9,786206E-2
2,971029E-1	1,859370E-2	-7,279933E-1	2,348367E-1	-5,604160E-1	-4,325474E-1	-5,389693E-2	-9,774286E-2
2,969956E-1	1,858178E-2	-7,280052E-1	2,347533E-1	-5,605352E-1	-4,325712E-1	-5,388501E-2	-9,786206E-2
2,968764E-1	1,849834E-2	-7,279933E-1	2,346341E-1	-5,604518E-1	-4,326189E-1	-5,395653E-2	-9,782630E-2
2,969360E-1	1,840297E-2	-7,280886E-1	2,344314E-1	-5,604041E-1	-4,328812E-1	-5,398037E-2	-9,789783E-2
2,969479E-1	1,828376E-2	-7,282078E-1	2,343241E-1	-5,605591E-1	-4,328573E-1	-5,400422E-2	-9,799320E-2
2,968764E-1	1,841489E-2	-7,281125E-1	2,346341E-1	-5,604041E-1	-4,327024E-1	-5,414727E-2	-9,782630E-2
2,969122E-1	1,851026E-2	-7,280290E-1	2,349202E-1	-5,605591E-1	-4,326785E-1	-5,396845E-2	-9,773093E-2
2,969122E-1	1,848642E-2	-7,281482E-1	2,347652E-1	-5,605948E-1	-4,326070E-1	-5,382540E-2	-9,771901E-2
2,968645E-1	1,829568E-2	-7,281125E-1	2,348009E-1	-5,605472E-1	-4,327024E-1	-5,399230E-2	-9,779054E-2
2,967453E-1	1,828376E-2	-7,282555E-1	2,346102E-1	-5,605591E-1	-4,328454E-1	-5,394461E-2	-9,789783E-2
2,967334E-1	1,810495E-2	-7,281602E-1	2,345506E-1	-5,604280E-1	-4,327381E-1	-5,387309E-2	-9,785014E-2
2,969122E-1	1,818839E-2	-7,280052E-1	2,346817E-1	-5,603683E-1	-4,327620E-1	-5,363467E-2	-9,776670E-2
2,968645E-1	1,840297E-2	-7,280529E-1	2,349440E-1	-5,605710E-1	-4,327024E-1	-5,346777E-2	-9,770709E-2
2,967930E-1	1,833144E-2	-7,279694E-1	2,348963E-1	-5,605591E-1	-4,325474E-1	-5,384924E-2	-9,763557E-2
2,967214E-1	1,812879E-2	-7,279933E-1	2,346341E-1	-5,607498E-1	-4,327739E-1	-5,396845E-2	-9,775478E-2
2,966976E-1	1,831952E-2	-7,279933E-1	2,345506E-1	-5,605591E-1	-4,328454E-1	-5,395653E-2	-9,783822E-2
2,966976E-1	1,822416E-2	-7,281244E-1	2,344791E-1	-5,604280E-1	-4,328573E-1	-5,412343E-2	-9,788591E-2
2,967095E-1	1,835529E-2	-7,279933E-1	2,344791E-1	-5,605114E-1	-4,328573E-1	-5,396845E-2	-9,776670E-2
2,967214E-1	1,848642E-2	-7,279217E-1	2,344791E-1	-5,603683E-1	-4,327500E-1	-5,383732E-2	-9,762365E-2
2,966738E-1	1,822416E-2	-7,280767E-1	2,344076E-1	-5,603445E-1	-4,329289E-1	-5,402806E-2	-9,758788E-2
2,967334E-1	1,835529E-2	-7,280767E-1	2,345029E-1	-5,602491E-1	-4,328812E-1	-5,405190E-2	-9,779054E-2
2,967572E-1	1,842681E-2	-7,279575E-1	2,347413E-1	-5,601776E-1	-4,327977E-1	-5,407574E-2	-9,780246E-2
2,966738E-1	1,842681E-2	-7,279694E-1	2,347056E-1	-5,602611E-1	-4,327858E-1	-5,380156E-2	-9,762365E-2
2,966976E-1	1,839105E-2	-7,279337E-1	2,348129E-1	-5,602849E-1	-4,326189E-1	-5,365851E-2	-9,754020E-2
2,967810E-1	1,836721E-2	-7,279694E-1	2,346698E-1	-5,602134E-1	-4,327620E-1	-5,380156E-2	-9,763557E-2
2,967453E-1	1,830760E-2	-7,279694E-1	2,345387E-1	-5,603207E-1	-4,328573E-1	-5,407574E-2	-9,780246E-2
2,967334E-1	1,823608E-2	-7,280052E-1	2,347056E-1	-5,603326E-1	-4,328812E-1	-5,399230E-2	-9,782630E-2
2,968168E-1	1,847450E-2	-7,279694E-1	2,346817E-1	-5,605233E-1	-4,327500E-1	-5,386117E-2	-9,769517E-2
2,968526E-1	1,845065E-2	-7,279098E-1	2,345744E-1	-5,602491E-1	-4,327143E-1	-5,364659E-2	-9,774286E-2
2,967453E-1	1,836721E-2	-7,279933E-1	2,346102E-1	-5,602849E-1	-4,327739E-1	-5,368235E-2	-9,764749E-2
2,967572E-1	1,830760E-2	-7,279575E-1	2,346221E-1	-5,602968E-1	-4,327381E-1	-5,389693E-2	-9,781438E-2
2,968526E-1	1,825992E-2	-7,278621E-1	2,345506E-1	-5,604280E-1	-4,328097E-1	-5,408766E-2	-9,794551E-2
2,969002E-1	1,825992E-2	-7,279217E-1	2,345744E-1	-5,603087E-1	-4,327262E-1	-5,394461E-2	-9,773093E-2
2,968049E-1	1,834337E-2	-7,279098E-1	2,346341E-1	-5,602611E-1	-4,327858E-1	-5,370619E-2	-9,762365E-2
2,967810E-1	1,839105E-2	-7,279694E-1	2,344910E-1	-5,603922E-1	-4,327500E-1	-5,368235E-2	-9,770709E-2
2,968526E-1	1,816455E-2	-7,278860E-1	2,346460E-1	-5,604041E-1	-4,328097E-1	-5,401614E-2	-9,777862E-2
2,967572E-1	1,816455E-2	-7,278621E-1	2,346698E-1	-5,603803E-1	-4,328931E-1	-5,396845E-2	-9,774286E-2
2,968168E-1	1,822416E-2	-7,279456E-1	2,348129E-1	-5,602015E-1	-4,327620E-1	-5,386117E-2	-9,769517E-2
2,968287E-1	1,830760E-2	-7,279217E-1	2,346579E-1	-5,602372E-1	-4,326904E-1	-5,386117E-2	-9,757596E-2
2,967095E-1	1,827184E-2	-7,278979E-1	2,344791E-1	-5,602611E-1	-4,328216E-1	-5,386117E-2	-9,761173E-2
2,967334E-1	1,821223E-2	-7,278025E-1	2,343956E-1	-5,601657E-1	-4,329050E-1	-5,400422E-2	-9,765941E-2
2,966857E-1	1,812879E-2	-7,278502E-1	2,342883E-1	-5,603683E-1	-4,330958E-1	-5,426648E-2	-9,765941E-2
2,967095E-1	1,840297E-2	-7,278979E-1	2,344314E-1	-5,601776E-1	-4,329646E-1	-5,401614E-2	-9,761173E-2
2,967334E-1	1,851026E-2	-7,278621E-1	2,346579E-1	-5,602015E-1	-4,328573E-1	-5,405190E-2	-9,752828E-2
2,967810E-1	1,848642E-2	-7,278979E-1	2,347294E-1	-5,603803E-1	-4,329169E-1	-5,390885E-2	-9,748060E-2
2,968883E-1	1,847450E-2	-7,278025E-1	2,348129E-1	-5,603445E-1	-4,328573E-1	-5,414727E-2	-9,764749E-2
2,967572E-1	1,846257E-2	-7,279575E-1	2,346579E-1	-5,603922E-1	-4,328693E-1	-5,399230E-2	-9,763557E-2
2,968764E-1	1,837913E-2	-7,278621E-1	2,346102E-1	-5,603683E-1	-4,329169E-1	-5,378964E-2	-9,756404E-2
2,968883E-1	1,839105E-2	-7,278979E-1	2,347890E-1	-5,604876E-1	-4,329169E-1	-5,380156E-2	-9,754020E-2
2,968764E-1	1,855794E-2	-7,279217E-1	2,348367E-1	-5,603922E-1	-4,328573E-1	-5,373003E-2	-9,750444E-2
2,969718E-1	1,833144E-2	-7,278860E-1	2,347890E-1	-5,602968E-1	-4,328573E-1	-5,375388E-2	-9,754020E-2
2,969122E-1	1,848642E-2	-7,279098E-1	2,346341E-1	-5,602372E-1	-4,328931E-1	-5,388501E-2	-9,759980E-2
2,970075E-1	1,845065E-2	-7,279575E-1	2,345625E-1	-5,601061E-1	-4,328812E-1	-5,406382E-2	-9,768325E-2
2,969479E-1	1,837913E-2	-7,278979E-1	2,346102E-1	-5,602253E-1	-4,329050E-1	-5,399230E-2	-9,765941E-2
2,969479E-1	1,829568E-2	-7,279575E-1	2,347652E-1	-5,601418E-1	-4,328216E-1	-5,377772E-2	-9,757596E-2
2,970195E-1	1,831952E-2	-7,278383E-1	2,348486E-1	-5,602015E-1	-4,328812E-1	-5,399230E-2	-9,748060E-2
2,969956E-1	1,833144E-2	-7,278979E-1	2,347771E-1	-5,600942E-1	-4,327977E-1	-5,400422E-2	-9,749252E-2
2,969360E-1	1,827184E-2	-7,278621E-1	2,345864E-1	-5,601061E-1	-4,328097E-1	-5,408766E-2	-9,758788E-2
2,968526E-1	1,815263E-2	-7,278979E-1	2,343599E-1	-5,600346E-1	-4,328812E-1	-5,382540E-2	-9,755212E-2
2,967930E-1	1,814071E-2	-7,278741E-1	2,341691E-1	-5,601657E-1	-4,328931E-1	-5,377772E-2	-9,755212E-2
2,968049E-1	1,823608E-2	-7,278383E-1	2,342645E-1	-5,602968E-1	-4,330004E-1	-5,382540E-2	-9,763557E-2
2,968645E-1	1,822416E-2	-7,278979E-1	2,346698E-1	-5,602491E-1	-4,329646E-1	-5,389693E-2	-9,746867E-2
2,968287E-1	1,831952E-2	-7,278979E-1	2,345744E-1	-5,604399E-1	-4,329408E-1	-5,384924E-2	-9,744483E-2
2,968526E-1	1,829568E-2	-7,278860E-1	2,345387E-1	-5,601776E-1	-4,328812E-1	-5,367043E-2	-9,748060E-2
2,968168E-1	1,798574E-2	-7,278741E-1	2,345744E-1	-5,600346E-1	-4,329169E-1	-5,367043E-2	-9,745675E-2
2,967691E-1	1,798574E-2	-7,280052E-1	2,344672E-1	-5,600584E-1	-4,329289E-1	-5,398037E-2	-9,754020E-2
2,968168E-1	1,812879E-2	-7,278502E-1	2,345506E-1	-5,599392E-1	-4,329050E-1	-5,400422E-2	-9,758788E-2
2,968406E-1	1,817647E-2	-7,279456E-1	2,346341E-1	-5,598796E-1	-4,329050E-1	-5,388501E-2	-9,755212E-2
2,968406E-1	1,810495E-2	-7,278741E-1	2,346698E-1	-5,598915E-1	-4,329050E-1	-5,383732E-2	-9,740907E-2
2,969241E-1	1,800958E-2	-7,279575E-1	2,345268E-1	-5,599630E-1	-4,329408E-1	-5,402806E-2	-9,746867E-2
2,967691E-1	1,803342E-2	-7,279217E-1	2,344433E-1	-5,599511E-1	-4,331315E-1	-5,387309E-2	-9,754020E-2
